# Retail vectors for the input record, produced by micro-executing 0x821CAA50.
# Every row is one run: the fields the native port reads, and the record bytes
# retail left behind, read from the harness's 0x00 poison pass -- which is also
# the state 0x821CA908 clears the record to before the consumer runs.
#
# Committed so tests/retail_input_record_differential_tests.cpp can run inside
# ctest without Ghidra. Regenerate with tools/emit_input_record_vectors.py.
#
# The `pressed` and `released` sweeps are NOT here: they change no record byte,
# so they are a negative result and belong in the report, not in a vector table
# that exists to pin values.
#
# columns: case held scalar14 scalar15 halves flags slots
axis-LXm-0000	0x00000000	0x0000	0x0000	LX-=0x0000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-0001	0x00000000	0x0000	0x0000	LX-=0x0001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xB8000100,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-07fe	0x00000000	0x0000	0x0000	LX-=0x07FE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBD7FC200,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-07ff	0x00000000	0x0000	0x0000	LX-=0x07FF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBD7FE200,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-0800	0x00000000	0x0000	0x0000	LX-=0x0800	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBD800100,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-0801	0x00000000	0x0000	0x0000	LX-=0x0801	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBD801100,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-0802	0x00000000	0x0000	0x0000	LX-=0x0802	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBD802100,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-1fff	0x00000000	0x0000	0x0000	LX-=0x1FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBE7FFA00,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-2000	0x00000000	0x0000	0x0000	LX-=0x2000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBE800100,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-2001	0x00000000	0x0000	0x0000	LX-=0x2001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBE800500,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-3fff	0x00000000	0x0000	0x0000	LX-=0x3FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBEFFFE00,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-4000	0x00000000	0x0000	0x0000	LX-=0x4000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBF000100,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-4001	0x00000000	0x0000	0x0000	LX-=0x4001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBF000300,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-7ffe	0x00000000	0x0000	0x0000	LX-=0x7FFE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBF7FFE00,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-7fff	0x00000000	0x0000	0x0000	LX-=0x7FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0xBF800000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-8000	0x00000000	0x0000	0x0000	LX-=0x8000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x3F800100,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-8001	0x00000000	0x0000	0x0000	LX-=0x8001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x3F800000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-bfff	0x00000000	0x0000	0x0000	LX-=0xBFFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x3F000300,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-c000	0x00000000	0x0000	0x0000	LX-=0xC000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x3F000100,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-fffe	0x00000000	0x0000	0x0000	LX-=0xFFFE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x38800100,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LXm-ffff	0x00000000	0x0000	0x0000	LX-=0xFFFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x38000100,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LYm-0000	0x00000000	0x0000	0x0000	LY-=0x0000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-LYm-0001	0x00000000	0x0000	0x0000	LY-=0x0001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xB8000100,0x54=0x80000000,0x58=0x80000000
axis-LYm-07fe	0x00000000	0x0000	0x0000	LY-=0x07FE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBD7FC200,0x54=0x80000000,0x58=0x80000000
axis-LYm-07ff	0x00000000	0x0000	0x0000	LY-=0x07FF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBD7FE200,0x54=0x80000000,0x58=0x80000000
axis-LYm-0800	0x00000000	0x0000	0x0000	LY-=0x0800	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBD800100,0x54=0x80000000,0x58=0x80000000
axis-LYm-0801	0x00000000	0x0000	0x0000	LY-=0x0801	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBD801100,0x54=0x80000000,0x58=0x80000000
axis-LYm-0802	0x00000000	0x0000	0x0000	LY-=0x0802	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBD802100,0x54=0x80000000,0x58=0x80000000
axis-LYm-1fff	0x00000000	0x0000	0x0000	LY-=0x1FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBE7FFA00,0x54=0x80000000,0x58=0x80000000
axis-LYm-2000	0x00000000	0x0000	0x0000	LY-=0x2000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBE800100,0x54=0x80000000,0x58=0x80000000
axis-LYm-2001	0x00000000	0x0000	0x0000	LY-=0x2001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBE800500,0x54=0x80000000,0x58=0x80000000
axis-LYm-3fff	0x00000000	0x0000	0x0000	LY-=0x3FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBEFFFE00,0x54=0x80000000,0x58=0x80000000
axis-LYm-4000	0x00000000	0x0000	0x0000	LY-=0x4000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBF000100,0x54=0x80000000,0x58=0x80000000
axis-LYm-4001	0x00000000	0x0000	0x0000	LY-=0x4001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBF000300,0x54=0x80000000,0x58=0x80000000
axis-LYm-7ffe	0x00000000	0x0000	0x0000	LY-=0x7FFE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBF7FFE00,0x54=0x80000000,0x58=0x80000000
axis-LYm-7fff	0x00000000	0x0000	0x0000	LY-=0x7FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0xBF800000,0x54=0x80000000,0x58=0x80000000
axis-LYm-8000	0x00000000	0x0000	0x0000	LY-=0x8000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x3F800100,0x54=0x80000000,0x58=0x80000000
axis-LYm-8001	0x00000000	0x0000	0x0000	LY-=0x8001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x3F800000,0x54=0x80000000,0x58=0x80000000
axis-LYm-bfff	0x00000000	0x0000	0x0000	LY-=0xBFFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x3F000300,0x54=0x80000000,0x58=0x80000000
axis-LYm-c000	0x00000000	0x0000	0x0000	LY-=0xC000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x3F000100,0x54=0x80000000,0x58=0x80000000
axis-LYm-fffe	0x00000000	0x0000	0x0000	LY-=0xFFFE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x38800100,0x54=0x80000000,0x58=0x80000000
axis-LYm-ffff	0x00000000	0x0000	0x0000	LY-=0xFFFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x38000100,0x54=0x80000000,0x58=0x80000000
axis-RXp-0000	0x00000000	0x0000	0x0000	RX+=0x0000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RXp-0001	0x00000000	0x0000	0x0000	RX+=0x0001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x38000100,0x58=0x80000000
axis-RXp-07fe	0x00000000	0x0000	0x0000	RX+=0x07FE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3D7FC200,0x58=0x80000000
axis-RXp-07ff	0x00000000	0x0000	0x0000	RX+=0x07FF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3D7FE200,0x58=0x80000000
axis-RXp-0800	0x00000000	0x0000	0x0000	RX+=0x0800	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3D800100,0x58=0x80000000
axis-RXp-0801	0x00000000	0x0000	0x0000	RX+=0x0801	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3D801100,0x58=0x80000000
axis-RXp-0802	0x00000000	0x0000	0x0000	RX+=0x0802	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3D802100,0x58=0x80000000
axis-RXp-1fff	0x00000000	0x0000	0x0000	RX+=0x1FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3E7FFA00,0x58=0x80000000
axis-RXp-2000	0x00000000	0x0000	0x0000	RX+=0x2000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3E800100,0x58=0x80000000
axis-RXp-2001	0x00000000	0x0000	0x0000	RX+=0x2001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3E800500,0x58=0x80000000
axis-RXp-3fff	0x00000000	0x0000	0x0000	RX+=0x3FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3EFFFE00,0x58=0x80000000
axis-RXp-4000	0x00000000	0x0000	0x0000	RX+=0x4000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3F000100,0x58=0x80000000
axis-RXp-4001	0x00000000	0x0000	0x0000	RX+=0x4001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3F000300,0x58=0x80000000
axis-RXp-7ffe	0x00000000	0x0000	0x0000	RX+=0x7FFE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3F7FFE00,0x58=0x80000000
axis-RXp-7fff	0x00000000	0x0000	0x0000	RX+=0x7FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3F800000,0x58=0x80000000
axis-RXp-8000	0x00000000	0x0000	0x0000	RX+=0x8000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RXp-8001	0x00000000	0x0000	0x0000	RX+=0x8001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RXp-bfff	0x00000000	0x0000	0x0000	RX+=0xBFFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RXp-c000	0x00000000	0x0000	0x0000	RX+=0xC000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RXp-fffe	0x00000000	0x0000	0x0000	RX+=0xFFFE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RXp-ffff	0x00000000	0x0000	0x0000	RX+=0xFFFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RXm-0000	0x00000000	0x0000	0x0000	RX-=0x0000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RXm-0001	0x00000000	0x0000	0x0000	RX-=0x0001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xB8000100,0x58=0x80000000
axis-RXm-07fe	0x00000000	0x0000	0x0000	RX-=0x07FE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBD7FC200,0x58=0x80000000
axis-RXm-07ff	0x00000000	0x0000	0x0000	RX-=0x07FF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBD7FE200,0x58=0x80000000
axis-RXm-0800	0x00000000	0x0000	0x0000	RX-=0x0800	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBD800100,0x58=0x80000000
axis-RXm-0801	0x00000000	0x0000	0x0000	RX-=0x0801	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBD801100,0x58=0x80000000
axis-RXm-0802	0x00000000	0x0000	0x0000	RX-=0x0802	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBD802100,0x58=0x80000000
axis-RXm-1fff	0x00000000	0x0000	0x0000	RX-=0x1FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBE7FFA00,0x58=0x80000000
axis-RXm-2000	0x00000000	0x0000	0x0000	RX-=0x2000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBE800100,0x58=0x80000000
axis-RXm-2001	0x00000000	0x0000	0x0000	RX-=0x2001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBE800500,0x58=0x80000000
axis-RXm-3fff	0x00000000	0x0000	0x0000	RX-=0x3FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBEFFFE00,0x58=0x80000000
axis-RXm-4000	0x00000000	0x0000	0x0000	RX-=0x4000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBF000100,0x58=0x80000000
axis-RXm-4001	0x00000000	0x0000	0x0000	RX-=0x4001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBF000300,0x58=0x80000000
axis-RXm-7ffe	0x00000000	0x0000	0x0000	RX-=0x7FFE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBF7FFE00,0x58=0x80000000
axis-RXm-7fff	0x00000000	0x0000	0x0000	RX-=0x7FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0xBF800000,0x58=0x80000000
axis-RXm-8000	0x00000000	0x0000	0x0000	RX-=0x8000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3F800100,0x58=0x80000000
axis-RXm-8001	0x00000000	0x0000	0x0000	RX-=0x8001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3F800000,0x58=0x80000000
axis-RXm-bfff	0x00000000	0x0000	0x0000	RX-=0xBFFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3F000300,0x58=0x80000000
axis-RXm-c000	0x00000000	0x0000	0x0000	RX-=0xC000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x3F000100,0x58=0x80000000
axis-RXm-fffe	0x00000000	0x0000	0x0000	RX-=0xFFFE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x38800100,0x58=0x80000000
axis-RXm-ffff	0x00000000	0x0000	0x0000	RX-=0xFFFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x38000100,0x58=0x80000000
axis-RYp-0000	0x00000000	0x0000	0x0000	RY+=0x0000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RYp-0001	0x00000000	0x0000	0x0000	RY+=0x0001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x38000100
axis-RYp-07fe	0x00000000	0x0000	0x0000	RY+=0x07FE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3D7FC200
axis-RYp-07ff	0x00000000	0x0000	0x0000	RY+=0x07FF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3D7FE200
axis-RYp-0800	0x00000000	0x0000	0x0000	RY+=0x0800	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3D800100
axis-RYp-0801	0x00000000	0x0000	0x0000	RY+=0x0801	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3D801100
axis-RYp-0802	0x00000000	0x0000	0x0000	RY+=0x0802	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3D802100
axis-RYp-1fff	0x00000000	0x0000	0x0000	RY+=0x1FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3E7FFA00
axis-RYp-2000	0x00000000	0x0000	0x0000	RY+=0x2000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3E800100
axis-RYp-2001	0x00000000	0x0000	0x0000	RY+=0x2001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3E800500
axis-RYp-3fff	0x00000000	0x0000	0x0000	RY+=0x3FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3EFFFE00
axis-RYp-4000	0x00000000	0x0000	0x0000	RY+=0x4000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3F000100
axis-RYp-4001	0x00000000	0x0000	0x0000	RY+=0x4001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3F000300
axis-RYp-7ffe	0x00000000	0x0000	0x0000	RY+=0x7FFE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3F7FFE00
axis-RYp-7fff	0x00000000	0x0000	0x0000	RY+=0x7FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3F800000
axis-RYp-8000	0x00000000	0x0000	0x0000	RY+=0x8000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RYp-8001	0x00000000	0x0000	0x0000	RY+=0x8001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RYp-bfff	0x00000000	0x0000	0x0000	RY+=0xBFFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RYp-c000	0x00000000	0x0000	0x0000	RY+=0xC000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RYp-fffe	0x00000000	0x0000	0x0000	RY+=0xFFFE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RYp-ffff	0x00000000	0x0000	0x0000	RY+=0xFFFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RYm-0000	0x00000000	0x0000	0x0000	RY-=0x0000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
axis-RYm-0001	0x00000000	0x0000	0x0000	RY-=0x0001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xB8000100
axis-RYm-07fe	0x00000000	0x0000	0x0000	RY-=0x07FE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBD7FC200
axis-RYm-07ff	0x00000000	0x0000	0x0000	RY-=0x07FF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBD7FE200
axis-RYm-0800	0x00000000	0x0000	0x0000	RY-=0x0800	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBD800100
axis-RYm-0801	0x00000000	0x0000	0x0000	RY-=0x0801	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBD801100
axis-RYm-0802	0x00000000	0x0000	0x0000	RY-=0x0802	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBD802100
axis-RYm-1fff	0x00000000	0x0000	0x0000	RY-=0x1FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBE7FFA00
axis-RYm-2000	0x00000000	0x0000	0x0000	RY-=0x2000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBE800100
axis-RYm-2001	0x00000000	0x0000	0x0000	RY-=0x2001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBE800500
axis-RYm-3fff	0x00000000	0x0000	0x0000	RY-=0x3FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBEFFFE00
axis-RYm-4000	0x00000000	0x0000	0x0000	RY-=0x4000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBF000100
axis-RYm-4001	0x00000000	0x0000	0x0000	RY-=0x4001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBF000300
axis-RYm-7ffe	0x00000000	0x0000	0x0000	RY-=0x7FFE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBF7FFE00
axis-RYm-7fff	0x00000000	0x0000	0x0000	RY-=0x7FFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0xBF800000
axis-RYm-8000	0x00000000	0x0000	0x0000	RY-=0x8000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3F800100
axis-RYm-8001	0x00000000	0x0000	0x0000	RY-=0x8001	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3F800000
axis-RYm-bfff	0x00000000	0x0000	0x0000	RY-=0xBFFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3F000300
axis-RYm-c000	0x00000000	0x0000	0x0000	RY-=0xC000	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x3F000100
axis-RYm-fffe	0x00000000	0x0000	0x0000	RY-=0xFFFE	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x38800100
axis-RYm-ffff	0x00000000	0x0000	0x0000	RY-=0xFFFF	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x38000100
btn-null	0x00000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit00	0x00000001	0x0000	0x0000	-	0x00000001	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit01	0x00000002	0x0000	0x0000	-	0x00000002	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit02	0x00000004	0x0000	0x0000	-	0x00000004	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit03	0x00000008	0x0000	0x0000	-	0x00000008	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
